storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP232014,JANGMI,2014,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.019562536640043607
WP232014,JANGMI,2014,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.04159892125472667
WP232014,JANGMI,2014,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.1163023752973714
WP232014,JANGMI,2014,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.23398714608792096
WP232014,JANGMI,2014,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.23398714608792096
WP232014,JANGMI,2014,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
WP232014,JANGMI,2014,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.26258747512089264
