storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP312018,YUTU,2018,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP312018,YUTU,2018,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP312018,YUTU,2018,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP312018,YUTU,2018,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP312018,YUTU,2018,4,5,0,0.0,0,0.0,0.0,0.0,1,0.10346509520234967
WP312018,YUTU,2018,5,6,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,6,7,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,7,8,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,8,9,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,9,10,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,10,11,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,11,12,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,12,13,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,13,14,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,14,15,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,15,16,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,16,17,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,17,18,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,18,19,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
WP312018,YUTU,2018,19,20,0,0.0,0,0.0,0.0,0.0,1,0.5144916901054264
