storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP212008,HIGOS,2008,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP212008,HIGOS,2008,1,2,0,0.0,0,0.0,0.0,0.0,1,0.002063701909797319
WP212008,HIGOS,2008,2,3,0,0.0,0,0.0,0.0,0.0,1,0.03500190821990593
WP212008,HIGOS,2008,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0402970776385006
WP212008,HIGOS,2008,4,5,0,0.0,0,0.0,0.0,0.0,1,0.1953271018920563
WP212008,HIGOS,2008,5,6,0,0.0,0,0.0,0.0,0.0,1,0.1953271018920563
WP212008,HIGOS,2008,6,7,0,0.0,0,0.0,0.0,0.0,1,0.1953271018920563
WP212008,HIGOS,2008,7,8,0,0.0,0,0.0,0.0,0.0,1,0.1953271018920563
WP212008,HIGOS,2008,8,9,0,0.0,0,0.0,0.0,0.0,1,0.1953271018920563
WP212008,HIGOS,2008,9,10,0,0.0,0,0.0,0.0,0.0,1,0.1953271018920563
